image_path,edge_id,border_id,border_point_id,global_point_id,x_px,y_px,x_mm,y_mm,distance_to_bottom_mm
data/images/Multimedia_41.jpg,1,1,1,1,400.29998779296875,212.0,114.14334106445312,100.2811508178711,791.4884033203125
data/images/Multimedia_41.jpg,1,1,2,2,392.8999938964844,293.0,50.40637969970703,159.5416259765625,732.2279052734375
data/images/Multimedia_41.jpg,1,1,3,3,388.79998779296875,374.0,-10.83624267578125,218.79385375976562,672.9757080078125
data/images/Multimedia_41.jpg,1,1,4,4,385.75,455.0,-71.28519439697266,278.04345703125,613.72607421875
data/images/Multimedia_41.jpg,1,1,5,5,385.5,536.0,-129.6177520751953,337.28607177734375,554.4834594726562
data/images/Multimedia_41.jpg,1,2,1,6,405.70001220703125,212.0,118.22501373291016,100.26766204833984,791.5018920898438
data/images/Multimedia_41.jpg,1,2,2,7,409.1000061035156,293.0,62.65135955810547,159.50115966796875,732.2683715820312
data/images/Multimedia_41.jpg,1,2,3,8,403.20001220703125,374.0,0.0481942854821682,218.75787353515625,673.0116577148438
data/images/Multimedia_41.jpg,1,2,4,9,399.25,455.0,-61.0810546875,278.0097351074219,613.759765625
data/images/Multimedia_41.jpg,1,2,5,10,397.5,536.0,-120.54739379882812,337.256103515625,554.513427734375
data/images/Multimedia_41.jpg,2,1,1,1,386.20001220703125,671.0,-225.99459838867188,436.0209655761719,455.7485656738281
data/images/Multimedia_41.jpg,2,1,2,2,387.3999938964844,753.25,-284.1284484863281,496.1741943359375,395.5953369140625
data/images/Multimedia_41.jpg,2,1,3,3,387.6499938964844,835.5,-342.9803466796875,556.3297729492188,335.43975830078125
data/images/Multimedia_41.jpg,2,1,4,4,384.70001220703125,917.75,-404.2509765625,616.4933471679688,275.27618408203125
data/images/Multimedia_41.jpg,2,1,5,5,390.45001220703125,1000.0,-458.9456481933594,676.6351928710938,215.13433837890625
data/images/Multimedia_41.jpg,2,2,1,6,389.79998779296875,671.0,-223.2735137939453,436.011962890625,455.757568359375
data/images/Multimedia_41.jpg,2,2,2,7,394.6000061035156,753.25,-278.68621826171875,496.15618896484375,395.61334228515625
data/images/Multimedia_41.jpg,2,2,3,8,399.3500061035156,835.5,-334.1367492675781,556.300537109375,335.468994140625
data/images/Multimedia_41.jpg,2,2,4,9,397.29998779296875,917.75,-394.7271423339844,616.4618530273438,275.30767822265625
data/images/Multimedia_41.jpg,2,2,5,10,398.54998779296875,1000.0,-452.82318115234375,676.614990234375,215.154541015625
